agent_nr,rate,noise,Self,Other,trial,strategy
98,0.65,0.2,0,1,93,LSWS
98,0.65,0.2,0,1,94,LSWS
98,0.65,0.2,0,0,95,LSWS
98,0.65,0.2,1,0,96,LSWS
98,0.65,0.2,1,0,97,LSWS
98,0.65,0.2,1,1,98,LSWS
98,0.65,0.2,0,0,99,LSWS
98,0.65,0.2,1,0,100,LSWS
98,0.65,0.2,1,0,101,LSWS
98,0.65,0.2,0,0,102,LSWS
98,0.65,0.2,1,1,103,LSWS
98,0.65,0.2,0,1,104,LSWS
98,0.65,0.2,1,1,105,LSWS
98,0.65,0.2,0,1,106,LSWS
98,0.65,0.2,0,0,107,LSWS
98,0.65,0.2,1,1,108,LSWS
98,0.65,0.2,0,1,109,LSWS
98,0.65,0.2,1,1,110,LSWS
98,0.65,0.2,0,1,111,LSWS
98,0.65,0.2,0,1,112,LSWS
98,0.65,0.2,0,1,113,LSWS
98,0.65,0.2,0,0,114,LSWS
98,0.65,0.2,1,0,115,LSWS
98,0.65,0.2,1,1,116,LSWS
98,0.65,0.2,0,0,117,LSWS
98,0.65,0.2,1,0,118,LSWS
98,0.65,0.2,1,1,119,LSWS
98,0.65,0.2,0,1,120,LSWS
99,0.65,0.2,0,0,1,LSWS
99,0.65,0.2,0,1,2,LSWS
99,0.65,0.2,0,1,3,LSWS
99,0.65,0.2,0,1,4,LSWS
99,0.65,0.2,0,1,5,LSWS
99,0.65,0.2,0,1,6,LSWS
99,0.65,0.2,1,0,7,LSWS
99,0.65,0.2,1,0,8,LSWS
99,0.65,0.2,1,1,9,LSWS
99,0.65,0.2,0,1,10,LSWS
99,0.65,0.2,0,1,11,LSWS
99,0.65,0.2,1,1,12,LSWS
99,0.65,0.2,0,1,13,LSWS
99,0.65,0.2,0,1,14,LSWS
99,0.65,0.2,0,0,15,LSWS
99,0.65,0.2,1,1,16,LSWS
99,0.65,0.2,0,1,17,LSWS
99,0.65,0.2,1,1,18,LSWS
99,0.65,0.2,0,1,19,LSWS
99,0.65,0.2,0,1,20,LSWS
99,0.65,0.2,0,0,21,LSWS
99,0.65,0.2,0,1,22,LSWS
99,0.65,0.2,0,1,23,LSWS
99,0.65,0.2,0,1,24,LSWS
99,0.65,0.2,0,0,25,LSWS
99,0.65,0.2,0,0,26,LSWS
99,0.65,0.2,1,1,27,LSWS
99,0.65,0.2,0,1,28,LSWS
99,0.65,0.2,0,1,29,LSWS
99,0.65,0.2,0,1,30,LSWS
99,0.65,0.2,0,0,31,LSWS
99,0.65,0.2,1,0,32,LSWS
99,0.65,0.2,1,0,33,LSWS
99,0.65,0.2,1,0,34,LSWS
99,0.65,0.2,1,1,35,LSWS
99,0.65,0.2,0,1,36,LSWS
99,0.65,0.2,0,1,37,LSWS
99,0.65,0.2,1,1,38,LSWS
99,0.65,0.2,0,1,39,LSWS
99,0.65,0.2,0,1,40,LSWS
99,0.65,0.2,1,0,41,LSWS
99,0.65,0.2,1,0,42,LSWS
99,0.65,0.2,1,1,43,LSWS
99,0.65,0.2,0,0,44,LSWS
99,0.65,0.2,1,1,45,LSWS
99,0.65,0.2,0,1,46,LSWS
99,0.65,0.2,0,1,47,LSWS
99,0.65,0.2,0,0,48,LSWS
99,0.65,0.2,1,0,49,LSWS
99,0.65,0.2,1,0,50,LSWS
99,0.65,0.2,0,1,51,LSWS
99,0.65,0.2,0,1,52,LSWS
99,0.65,0.2,0,1,53,LSWS
99,0.65,0.2,0,0,54,LSWS
99,0.65,0.2,1,0,55,LSWS
99,0.65,0.2,1,1,56,LSWS
99,0.65,0.2,0,0,57,LSWS
99,0.65,0.2,0,1,58,LSWS
99,0.65,0.2,1,1,59,LSWS
99,0.65,0.2,0,0,60,LSWS
99,0.65,0.2,1,1,61,LSWS
99,0.65,0.2,0,1,62,LSWS
99,0.65,0.2,0,0,63,LSWS
99,0.65,0.2,1,1,64,LSWS
99,0.65,0.2,0,0,65,LSWS
99,0.65,0.2,1,0,66,LSWS
99,0.65,0.2,1,1,67,LSWS
99,0.65,0.2,0,1,68,LSWS
99,0.65,0.2,0,1,69,LSWS
99,0.65,0.2,0,1,70,LSWS
99,0.65,0.2,0,0,71,LSWS
99,0.65,0.2,0,1,72,LSWS
99,0.65,0.2,0,1,73,LSWS
99,0.65,0.2,0,1,74,LSWS
99,0.65,0.2,1,1,75,LSWS
99,0.65,0.2,0,1,76,LSWS
99,0.65,0.2,0,0,77,LSWS
99,0.65,0.2,1,0,78,LSWS
99,0.65,0.2,1,0,79,LSWS
99,0.65,0.2,1,1,80,LSWS
99,0.65,0.2,0,1,81,LSWS
99,0.65,0.2,0,1,82,LSWS
99,0.65,0.2,0,1,83,LSWS
99,0.65,0.2,0,0,84,LSWS
99,0.65,0.2,1,1,85,LSWS
99,0.65,0.2,0,1,86,LSWS
99,0.65,0.2,0,1,87,LSWS
99,0.65,0.2,1,0,88,LSWS
99,0.65,0.2,1,0,89,LSWS
99,0.65,0.2,1,1,90,LSWS
99,0.65,0.2,0,1,91,LSWS
99,0.65,0.2,0,0,92,LSWS
99,0.65,0.2,1,1,93,LSWS
99,0.65,0.2,1,1,94,LSWS
99,0.65,0.2,0,1,95,LSWS
99,0.65,0.2,0,0,96,LSWS
99,0.65,0.2,1,0,97,LSWS
99,0.65,0.2,1,0,98,LSWS
99,0.65,0.2,1,1,99,LSWS
99,0.65,0.2,0,0,100,LSWS
99,0.65,0.2,1,1,101,LSWS
99,0.65,0.2,1,0,102,LSWS
99,0.65,0.2,1,0,103,LSWS
99,0.65,0.2,1,1,104,LSWS
99,0.65,0.2,0,0,105,LSWS
99,0.65,0.2,1,1,106,LSWS
99,0.65,0.2,0,0,107,LSWS
99,0.65,0.2,1,1,108,LSWS
99,0.65,0.2,0,0,109,LSWS
99,0.65,0.2,1,1,110,LSWS
99,0.65,0.2,0,1,111,LSWS
99,0.65,0.2,0,0,112,LSWS
99,0.65,0.2,1,1,113,LSWS
99,0.65,0.2,0,1,114,LSWS
99,0.65,0.2,0,1,115,LSWS
99,0.65,0.2,0,1,116,LSWS
99,0.65,0.2,0,1,117,LSWS
99,0.65,0.2,1,0,118,LSWS
99,0.65,0.2,1,0,119,LSWS
99,0.65,0.2,0,1,120,LSWS
100,0.65,0.2,0,1,1,LSWS
100,0.65,0.2,0,0,2,LSWS
100,0.65,0.2,1,0,3,LSWS
100,0.65,0.2,1,1,4,LSWS
100,0.65,0.2,0,1,5,LSWS
100,0.65,0.2,0,0,6,LSWS
100,0.65,0.2,1,1,7,LSWS
100,0.65,0.2,0,0,8,LSWS
100,0.65,0.2,1,1,9,LSWS
100,0.65,0.2,0,1,10,LSWS
100,0.65,0.2,0,0,11,LSWS
100,0.65,0.2,1,1,12,LSWS
100,0.65,0.2,0,1,13,LSWS
100,0.65,0.2,0,1,14,LSWS
100,0.65,0.2,0,0,15,LSWS
100,0.65,0.2,0,1,16,LSWS
100,0.65,0.2,0,0,17,LSWS
100,0.65,0.2,1,1,18,LSWS
100,0.65,0.2,0,1,19,LSWS
100,0.65,0.2,0,1,20,LSWS
100,0.65,0.2,0,0,21,LSWS
100,0.65,0.2,1,1,22,LSWS
100,0.65,0.2,0,1,23,LSWS
100,0.65,0.2,0,1,24,LSWS
100,0.65,0.2,0,0,25,LSWS
100,0.65,0.2,1,0,26,LSWS
100,0.65,0.2,1,1,27,LSWS
100,0.65,0.2,0,1,28,LSWS
100,0.65,0.2,0,1,29,LSWS
100,0.65,0.2,0,1,30,LSWS
100,0.65,0.2,0,1,31,LSWS
100,0.65,0.2,0,1,32,LSWS
100,0.65,0.2,0,1,33,LSWS
100,0.65,0.2,0,1,34,LSWS
100,0.65,0.2,0,0,35,LSWS
100,0.65,0.2,0,1,36,LSWS
100,0.65,0.2,0,0,37,LSWS
100,0.65,0.2,1,1,38,LSWS
100,0.65,0.2,0,0,39,LSWS
100,0.65,0.2,1,0,40,LSWS
100,0.65,0.2,1,0,41,LSWS
100,0.65,0.2,1,1,42,LSWS
100,0.65,0.2,0,1,43,LSWS
100,0.65,0.2,0,1,44,LSWS
100,0.65,0.2,0,1,45,LSWS
100,0.65,0.2,0,1,46,LSWS
100,0.65,0.2,0,0,47,LSWS
100,0.65,0.2,1,1,48,LSWS
100,0.65,0.2,0,1,49,LSWS
100,0.65,0.2,0,1,50,LSWS
100,0.65,0.2,0,1,51,LSWS
100,0.65,0.2,0,1,52,LSWS
100,0.65,0.2,0,0,53,LSWS
100,0.65,0.2,1,0,54,LSWS
100,0.65,0.2,1,0,55,LSWS
100,0.65,0.2,1,0,56,LSWS
100,0.65,0.2,1,1,57,LSWS
100,0.65,0.2,0,1,58,LSWS
100,0.65,0.2,0,1,59,LSWS
100,0.65,0.2,0,0,60,LSWS
100,0.65,0.2,1,0,61,LSWS
100,0.65,0.2,1,1,62,LSWS
100,0.65,0.2,0,0,63,LSWS
100,0.65,0.2,1,0,64,LSWS
100,0.65,0.2,0,1,65,LSWS
100,0.65,0.2,0,1,66,LSWS
100,0.65,0.2,0,0,67,LSWS
100,0.65,0.2,1,1,68,LSWS
100,0.65,0.2,0,1,69,LSWS
100,0.65,0.2,0,0,70,LSWS
100,0.65,0.2,1,1,71,LSWS
100,0.65,0.2,0,0,72,LSWS
100,0.65,0.2,1,1,73,LSWS
100,0.65,0.2,1,0,74,LSWS
100,0.65,0.2,1,1,75,LSWS
100,0.65,0.2,0,1,76,LSWS
100,0.65,0.2,0,0,77,LSWS
100,0.65,0.2,1,0,78,LSWS
100,0.65,0.2,1,1,79,LSWS
100,0.65,0.2,0,1,80,LSWS
100,0.65,0.2,0,0,81,LSWS
100,0.65,0.2,1,1,82,LSWS
100,0.65,0.2,0,1,83,LSWS
100,0.65,0.2,0,1,84,LSWS
100,0.65,0.2,0,1,85,LSWS
100,0.65,0.2,0,1,86,LSWS
100,0.65,0.2,0,1,87,LSWS
100,0.65,0.2,0,1,88,LSWS
100,0.65,0.2,0,1,89,LSWS
100,0.65,0.2,1,0,90,LSWS
100,0.65,0.2,1,1,91,LSWS
100,0.65,0.2,1,1,92,LSWS
100,0.65,0.2,0,1,93,LSWS
100,0.65,0.2,0,1,94,LSWS
100,0.65,0.2,0,1,95,LSWS
100,0.65,0.2,0,1,96,LSWS
100,0.65,0.2,0,0,97,LSWS
100,0.65,0.2,1,1,98,LSWS
100,0.65,0.2,0,1,99,LSWS
100,0.65,0.2,0,0,100,LSWS
100,0.65,0.2,1,0,101,LSWS
100,0.65,0.2,0,0,102,LSWS
100,0.65,0.2,1,0,103,LSWS
100,0.65,0.2,1,1,104,LSWS
100,0.65,0.2,0,1,105,LSWS
100,0.65,0.2,0,1,106,LSWS
100,0.65,0.2,0,0,107,LSWS
100,0.65,0.2,1,1,108,LSWS
100,0.65,0.2,0,0,109,LSWS
100,0.65,0.2,1,1,110,LSWS
100,0.65,0.2,0,1,111,LSWS
100,0.65,0.2,0,0,112,LSWS
100,0.65,0.2,1,1,113,LSWS
100,0.65,0.2,0,1,114,LSWS
100,0.65,0.2,0,0,115,LSWS
100,0.65,0.2,1,0,116,LSWS
100,0.65,0.2,1,1,117,LSWS
100,0.65,0.2,1,0,118,LSWS
100,0.65,0.2,1,1,119,LSWS
100,0.65,0.2,0,1,120,LSWS
1,0.65,0.2,0,1,1,LSWS2
1,0.65,0.2,1,1,2,LSWS2
1,0.65,0.2,0,0,3,LSWS2
1,0.65,0.2,1,1,4,LSWS2
1,0.65,0.2,0,1,5,LSWS2
1,0.65,0.2,0,1,6,LSWS2
1,0.65,0.2,1,0,7,LSWS2
1,0.65,0.2,0,1,8,LSWS2
1,0.65,0.2,1,1,9,LSWS2
1,0.65,0.2,0,1,10,LSWS2
1,0.65,0.2,0,0,11,LSWS2
1,0.65,0.2,1,1,12,LSWS2
1,0.65,0.2,0,0,13,LSWS2
1,0.65,0.2,1,1,14,LSWS2
1,0.65,0.2,0,0,15,LSWS2
1,0.65,0.2,1,1,16,LSWS2
1,0.65,0.2,0,1,17,LSWS2
1,0.65,0.2,0,0,18,LSWS2
1,0.65,0.2,1,1,19,LSWS2
1,0.65,0.2,0,1,20,LSWS2
1,0.65,0.2,0,0,21,LSWS2
1,0.65,0.2,1,1,22,LSWS2
1,0.65,0.2,0,1,23,LSWS2
1,0.65,0.2,0,0,24,LSWS2
1,0.65,0.2,1,0,25,LSWS2
1,0.65,0.2,1,1,26,LSWS2
1,0.65,0.2,0,0,27,LSWS2
1,0.65,0.2,1,1,28,LSWS2
1,0.65,0.2,0,0,29,LSWS2
1,0.65,0.2,1,0,30,LSWS2
1,0.65,0.2,1,1,31,LSWS2
1,0.65,0.2,0,1,32,LSWS2
1,0.65,0.2,0,1,33,LSWS2
1,0.65,0.2,1,0,34,LSWS2
1,0.65,0.2,0,1,35,LSWS2
1,0.65,0.2,1,1,36,LSWS2
1,0.65,0.2,0,1,37,LSWS2
1,0.65,0.2,0,1,38,LSWS2
1,0.65,0.2,1,1,39,LSWS2
1,0.65,0.2,0,1,40,LSWS2
1,0.65,0.2,0,1,41,LSWS2
1,0.65,0.2,1,0,42,LSWS2
1,0.65,0.2,0,1,43,LSWS2
1,0.65,0.2,1,0,44,LSWS2
1,0.65,0.2,0,1,45,LSWS2
1,0.65,0.2,1,1,46,LSWS2
1,0.65,0.2,0,1,47,LSWS2
1,0.65,0.2,0,1,48,LSWS2
1,0.65,0.2,1,1,49,LSWS2
1,0.65,0.2,0,0,50,LSWS2
1,0.65,0.2,1,1,51,LSWS2
1,0.65,0.2,0,1,52,LSWS2
1,0.65,0.2,0,0,53,LSWS2
1,0.65,0.2,1,1,54,LSWS2
1,0.65,0.2,1,0,55,LSWS2
1,0.65,0.2,0,0,56,LSWS2
1,0.65,0.2,1,0,57,LSWS2
1,0.65,0.2,1,0,58,LSWS2
1,0.65,0.2,0,0,59,LSWS2
1,0.65,0.2,1,1,60,LSWS2
1,0.65,0.2,0,1,61,LSWS2
1,0.65,0.2,0,1,62,LSWS2
1,0.65,0.2,0,1,63,LSWS2
1,0.65,0.2,1,0,64,LSWS2
1,0.65,0.2,1,1,65,LSWS2
1,0.65,0.2,0,0,66,LSWS2
1,0.65,0.2,1,0,67,LSWS2
1,0.65,0.2,1,1,68,LSWS2
1,0.65,0.2,0,1,69,LSWS2
1,0.65,0.2,1,1,70,LSWS2
1,0.65,0.2,0,1,71,LSWS2
1,0.65,0.2,0,1,72,LSWS2
1,0.65,0.2,1,0,73,LSWS2
1,0.65,0.2,0,1,74,LSWS2
1,0.65,0.2,1,1,75,LSWS2
1,0.65,0.2,0,1,76,LSWS2
1,0.65,0.2,1,0,77,LSWS2
1,0.65,0.2,1,0,78,LSWS2
1,0.65,0.2,0,1,79,LSWS2
1,0.65,0.2,1,0,80,LSWS2
1,0.65,0.2,0,1,81,LSWS2
1,0.65,0.2,1,0,82,LSWS2
1,0.65,0.2,0,0,83,LSWS2
1,0.65,0.2,1,1,84,LSWS2
1,0.65,0.2,0,1,85,LSWS2
1,0.65,0.2,0,1,86,LSWS2
1,0.65,0.2,1,0,87,LSWS2
1,0.65,0.2,0,0,88,LSWS2
1,0.65,0.2,1,1,89,LSWS2
1,0.65,0.2,1,0,90,LSWS2
1,0.65,0.2,1,1,91,LSWS2
1,0.65,0.2,0,0,92,LSWS2
1,0.65,0.2,1,0,93,LSWS2
1,0.65,0.2,1,1,94,LSWS2
1,0.65,0.2,0,0,95,LSWS2
1,0.65,0.2,1,1,96,LSWS2
1,0.65,0.2,0,1,97,LSWS2
1,0.65,0.2,1,1,98,LSWS2
1,0.65,0.2,0,1,99,LSWS2
1,0.65,0.2,0,1,100,LSWS2
1,0.65,0.2,1,0,101,LSWS2
1,0.65,0.2,0,0,102,LSWS2
1,0.65,0.2,1,1,103,LSWS2
1,0.65,0.2,0,1,104,LSWS2
1,0.65,0.2,0,1,105,LSWS2
1,0.65,0.2,1,1,106,LSWS2
1,0.65,0.2,0,1,107,LSWS2
1,0.65,0.2,1,0,108,LSWS2
1,0.65,0.2,0,1,109,LSWS2
1,0.65,0.2,1,0,110,LSWS2
1,0.65,0.2,0,1,111,LSWS2
1,0.65,0.2,1,1,112,LSWS2
1,0.65,0.2,0,1,113,LSWS2
1,0.65,0.2,1,0,114,LSWS2
1,0.65,0.2,0,0,115,LSWS2
1,0.65,0.2,1,0,116,LSWS2
1,0.65,0.2,1,0,117,LSWS2
1,0.65,0.2,0,0,118,LSWS2
1,0.65,0.2,1,0,119,LSWS2
1,0.65,0.2,1,0,120,LSWS2
2,0.65,0.2,1,1,1,LSWS2
2,0.65,0.2,1,0,2,LSWS2
2,0.65,0.2,1,1,3,LSWS2
2,0.65,0.2,0,0,4,LSWS2
2,0.65,0.2,1,1,5,LSWS2
2,0.65,0.2,0,0,6,LSWS2
2,0.65,0.2,1,1,7,LSWS2
2,0.65,0.2,0,1,8,LSWS2
2,0.65,0.2,0,0,9,LSWS2
2,0.65,0.2,0,1,10,LSWS2
2,0.65,0.2,0,0,11,LSWS2
2,0.65,0.2,1,0,12,LSWS2
2,0.65,0.2,1,0,13,LSWS2
2,0.65,0.2,0,1,14,LSWS2
2,0.65,0.2,1,1,15,LSWS2
2,0.65,0.2,0,0,16,LSWS2
2,0.65,0.2,1,0,17,LSWS2
2,0.65,0.2,1,1,18,LSWS2
2,0.65,0.2,1,1,19,LSWS2
2,0.65,0.2,1,1,20,LSWS2
2,0.65,0.2,0,1,21,LSWS2
2,0.65,0.2,0,0,22,LSWS2
2,0.65,0.2,1,1,23,LSWS2
2,0.65,0.2,0,1,24,LSWS2
2,0.65,0.2,0,1,25,LSWS2
2,0.65,0.2,1,0,26,LSWS2
2,0.65,0.2,0,0,27,LSWS2
2,0.65,0.2,0,1,28,LSWS2
2,0.65,0.2,0,1,29,LSWS2
2,0.65,0.2,1,0,30,LSWS2
2,0.65,0.2,0,0,31,LSWS2
2,0.65,0.2,1,1,32,LSWS2
2,0.65,0.2,0,0,33,LSWS2
2,0.65,0.2,1,1,34,LSWS2
2,0.65,0.2,0,0,35,LSWS2
2,0.65,0.2,1,1,36,LSWS2
2,0.65,0.2,0,1,37,LSWS2
2,0.65,0.2,0,1,38,LSWS2
2,0.65,0.2,0,1,39,LSWS2
2,0.65,0.2,1,1,40,LSWS2
2,0.65,0.2,0,0,41,LSWS2
2,0.65,0.2,1,0,42,LSWS2
2,0.65,0.2,1,0,43,LSWS2
2,0.65,0.2,1,1,44,LSWS2
2,0.65,0.2,1,1,45,LSWS2
2,0.65,0.2,0,1,46,LSWS2
2,0.65,0.2,0,1,47,LSWS2
2,0.65,0.2,1,1,48,LSWS2
2,0.65,0.2,0,1,49,LSWS2
2,0.65,0.2,0,1,50,LSWS2
2,0.65,0.2,1,0,51,LSWS2
2,0.65,0.2,0,0,52,LSWS2
2,0.65,0.2,1,0,53,LSWS2
2,0.65,0.2,1,0,54,LSWS2
2,0.65,0.2,1,1,55,LSWS2
2,0.65,0.2,0,1,56,LSWS2
2,0.65,0.2,0,0,57,LSWS2
2,0.65,0.2,1,0,58,LSWS2
2,0.65,0.2,1,1,59,LSWS2
2,0.65,0.2,0,0,60,LSWS2
2,0.65,0.2,1,1,61,LSWS2
2,0.65,0.2,0,1,62,LSWS2
2,0.65,0.2,0,1,63,LSWS2
2,0.65,0.2,1,1,64,LSWS2
2,0.65,0.2,1,0,65,LSWS2
2,0.65,0.2,1,1,66,LSWS2
2,0.65,0.2,0,1,67,LSWS2
2,0.65,0.2,1,0,68,LSWS2
2,0.65,0.2,0,1,69,LSWS2
2,0.65,0.2,1,0,70,LSWS2
2,0.65,0.2,0,0,71,LSWS2
2,0.65,0.2,1,0,72,LSWS2
2,0.65,0.2,1,1,73,LSWS2
2,0.65,0.2,0,1,74,LSWS2
2,0.65,0.2,1,1,75,LSWS2
2,0.65,0.2,0,1,76,LSWS2
2,0.65,0.2,0,0,77,LSWS2
2,0.65,0.2,1,0,78,LSWS2
2,0.65,0.2,0,0,79,LSWS2
2,0.65,0.2,1,1,80,LSWS2
2,0.65,0.2,0,0,81,LSWS2
2,0.65,0.2,1,1,82,LSWS2
2,0.65,0.2,0,1,83,LSWS2
2,0.65,0.2,0,1,84,LSWS2
2,0.65,0.2,0,1,85,LSWS2
2,0.65,0.2,1,0,86,LSWS2
2,0.65,0.2,0,0,87,LSWS2
2,0.65,0.2,1,0,88,LSWS2
2,0.65,0.2,1,0,89,LSWS2
2,0.65,0.2,0,1,90,LSWS2
2,0.65,0.2,1,1,91,LSWS2
2,0.65,0.2,0,1,92,LSWS2
2,0.65,0.2,0,0,93,LSWS2
2,0.65,0.2,1,1,94,LSWS2
2,0.65,0.2,0,0,95,LSWS2
2,0.65,0.2,1,0,96,LSWS2
2,0.65,0.2,1,0,97,LSWS2
2,0.65,0.2,0,0,98,LSWS2
2,0.65,0.2,1,0,99,LSWS2
2,0.65,0.2,1,1,100,LSWS2
2,0.65,0.2,0,1,101,LSWS2
2,0.65,0.2,0,1,102,LSWS2
2,0.65,0.2,1,0,103,LSWS2
2,0.65,0.2,0,1,104,LSWS2
2,0.65,0.2,1,1,105,LSWS2
2,0.65,0.2,0,1,106,LSWS2
2,0.65,0.2,0,0,107,LSWS2
2,0.65,0.2,1,0,108,LSWS2
2,0.65,0.2,1,1,109,LSWS2
2,0.65,0.2,0,1,110,LSWS2
2,0.65,0.2,0,1,111,LSWS2
2,0.65,0.2,1,0,112,LSWS2
2,0.65,0.2,0,1,113,LSWS2
2,0.65,0.2,1,1,114,LSWS2
2,0.65,0.2,0,1,115,LSWS2
2,0.65,0.2,0,0,116,LSWS2
2,0.65,0.2,1,0,117,LSWS2
2,0.65,0.2,1,1,118,LSWS2
2,0.65,0.2,1,1,119,LSWS2
2,0.65,0.2,0,0,120,LSWS2
3,0.65,0.2,1,0,1,LSWS2
3,0.65,0.2,0,1,2,LSWS2
3,0.65,0.2,1,0,3,LSWS2
3,0.65,0.2,0,0,4,LSWS2
3,0.65,0.2,1,0,5,LSWS2
3,0.65,0.2,1,1,6,LSWS2
3,0.65,0.2,1,0,7,LSWS2
3,0.65,0.2,1,0,8,LSWS2
3,0.65,0.2,0,1,9,LSWS2
3,0.65,0.2,1,1,10,LSWS2
3,0.65,0.2,0,1,11,LSWS2
3,0.65,0.2,0,1,12,LSWS2
3,0.65,0.2,1,0,13,LSWS2
3,0.65,0.2,0,1,14,LSWS2
3,0.65,0.2,1,0,15,LSWS2
3,0.65,0.2,0,1,16,LSWS2
3,0.65,0.2,1,0,17,LSWS2
3,0.65,0.2,0,0,18,LSWS2
3,0.65,0.2,1,1,19,LSWS2
3,0.65,0.2,0,1,20,LSWS2
3,0.65,0.2,0,1,21,LSWS2
3,0.65,0.2,1,1,22,LSWS2
3,0.65,0.2,0,1,23,LSWS2
3,0.65,0.2,1,1,24,LSWS2
3,0.65,0.2,0,0,25,LSWS2
3,0.65,0.2,1,0,26,LSWS2
3,0.65,0.2,1,1,27,LSWS2
3,0.65,0.2,0,1,28,LSWS2
3,0.65,0.2,0,1,29,LSWS2
3,0.65,0.2,1,0,30,LSWS2
3,0.65,0.2,0,1,31,LSWS2
3,0.65,0.2,1,0,32,LSWS2
3,0.65,0.2,0,1,33,LSWS2
3,0.65,0.2,1,1,34,LSWS2
3,0.65,0.2,0,0,35,LSWS2
3,0.65,0.2,1,1,36,LSWS2
3,0.65,0.2,0,1,37,LSWS2
3,0.65,0.2,0,1,38,LSWS2
3,0.65,0.2,0,0,39,LSWS2
3,0.65,0.2,1,0,40,LSWS2
3,0.65,0.2,1,1,41,LSWS2
3,0.65,0.2,0,1,42,LSWS2
3,0.65,0.2,0,1,43,LSWS2
3,0.65,0.2,1,0,44,LSWS2
3,0.65,0.2,0,0,45,LSWS2
3,0.65,0.2,1,0,46,LSWS2
3,0.65,0.2,1,1,47,LSWS2
3,0.65,0.2,1,0,48,LSWS2
3,0.65,0.2,1,1,49,LSWS2
3,0.65,0.2,0,0,50,LSWS2
3,0.65,0.2,0,1,51,LSWS2
3,0.65,0.2,0,1,52,LSWS2
3,0.65,0.2,1,1,53,LSWS2
3,0.65,0.2,0,1,54,LSWS2
3,0.65,0.2,0,0,55,LSWS2
3,0.65,0.2,1,1,56,LSWS2
3,0.65,0.2,0,1,57,LSWS2
3,0.65,0.2,0,0,58,LSWS2
3,0.65,0.2,1,1,59,LSWS2
3,0.65,0.2,0,1,60,LSWS2
3,0.65,0.2,0,1,61,LSWS2
3,0.65,0.2,1,1,62,LSWS2
3,0.65,0.2,0,1,63,LSWS2
3,0.65,0.2,1,1,64,LSWS2
3,0.65,0.2,0,1,65,LSWS2
3,0.65,0.2,0,1,66,LSWS2
3,0.65,0.2,1,1,67,LSWS2
3,0.65,0.2,0,0,68,LSWS2
3,0.65,0.2,1,0,69,LSWS2
3,0.65,0.2,1,0,70,LSWS2
3,0.65,0.2,0,1,71,LSWS2
3,0.65,0.2,1,1,72,LSWS2
3,0.65,0.2,0,0,73,LSWS2
3,0.65,0.2,1,1,74,LSWS2
3,0.65,0.2,0,0,75,LSWS2
3,0.65,0.2,1,1,76,LSWS2
3,0.65,0.2,0,1,77,LSWS2
3,0.65,0.2,0,1,78,LSWS2
3,0.65,0.2,1,0,79,LSWS2
3,0.65,0.2,0,0,80,LSWS2
3,0.65,0.2,1,0,81,LSWS2
3,0.65,0.2,1,1,82,LSWS2
3,0.65,0.2,0,0,83,LSWS2
3,0.65,0.2,1,0,84,LSWS2
3,0.65,0.2,1,1,85,LSWS2
3,0.65,0.2,0,1,86,LSWS2
3,0.65,0.2,0,1,87,LSWS2
3,0.65,0.2,1,1,88,LSWS2
3,0.65,0.2,0,1,89,LSWS2
3,0.65,0.2,0,0,90,LSWS2
3,0.65,0.2,1,1,91,LSWS2
3,0.65,0.2,0,1,92,LSWS2
3,0.65,0.2,0,0,93,LSWS2
3,0.65,0.2,1,0,94,LSWS2
3,0.65,0.2,1,1,95,LSWS2
3,0.65,0.2,0,0,96,LSWS2
3,0.65,0.2,1,0,97,LSWS2
3,0.65,0.2,1,1,98,LSWS2
3,0.65,0.2,0,1,99,LSWS2
3,0.65,0.2,0,1,100,LSWS2
3,0.65,0.2,1,0,101,LSWS2
3,0.65,0.2,0,1,102,LSWS2
3,0.65,0.2,1,0,103,LSWS2
3,0.65,0.2,0,1,104,LSWS2
3,0.65,0.2,1,1,105,LSWS2
3,0.65,0.2,0,1,106,LSWS2
3,0.65,0.2,0,1,107,LSWS2
3,0.65,0.2,1,0,108,LSWS2
3,0.65,0.2,0,0,109,LSWS2
3,0.65,0.2,1,0,110,LSWS2
3,0.65,0.2,1,1,111,LSWS2
3,0.65,0.2,0,1,112,LSWS2
3,0.65,0.2,0,0,113,LSWS2
3,0.65,0.2,1,0,114,LSWS2
3,0.65,0.2,1,1,115,LSWS2
3,0.65,0.2,0,1,116,LSWS2
3,0.65,0.2,0,0,117,LSWS2
3,0.65,0.2,1,1,118,LSWS2
3,0.65,0.2,0,1,119,LSWS2
3,0.65,0.2,0,0,120,LSWS2
4,0.65,0.2,0,0,1,LSWS2
4,0.65,0.2,1,1,2,LSWS2
4,0.65,0.2,0,1,3,LSWS2
4,0.65,0.2,0,1,4,LSWS2
4,0.65,0.2,1,1,5,LSWS2
4,0.65,0.2,0,1,6,LSWS2
4,0.65,0.2,0,0,7,LSWS2
4,0.65,0.2,1,0,8,LSWS2
4,0.65,0.2,1,0,9,LSWS2
4,0.65,0.2,0,0,10,LSWS2
4,0.65,0.2,1,1,11,LSWS2
4,0.65,0.2,0,1,12,LSWS2
4,0.65,0.2,0,1,13,LSWS2
4,0.65,0.2,1,1,14,LSWS2
4,0.65,0.2,0,0,15,LSWS2
4,0.65,0.2,1,1,16,LSWS2
4,0.65,0.2,1,1,17,LSWS2
4,0.65,0.2,0,0,18,LSWS2
4,0.65,0.2,1,0,19,LSWS2
